"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bangladesh","BGD","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","22255159155.7803","23603412489.4043","24890513882.3981","24777039450.8718","27490816189.8952","27932389687.1414","28649361617.8754","28111938580.0764","30779608064.4925","31155383343.9369","32906269869.1221","31103176396.7525","26756902909.3522","27646751931.2164","30298616294.9437","29059943993.9484","30705132388.3112","31525897787.2835","33755988640.5035","35376827870.8259","35666614279.8041","38246717074.685","39063027403.4784","40579081622.1807","42528220713.8371","43949520082.2446","45783701688.1229","47510846898.7612","48658830994.1357","50039078698.3342","52852404884.4443","54694431600.8895","57671277526.1037","60388495364.0769","62737684189.6584","65950655343.3058","68933550207.4628","72028595263.9173","75757534997.0826","79295530342.6108","83492876462.58","87732050072.4336","91094928286.7534","95412433810.5491","100411599680.57","106974446547.815","114111679980.536","122166366287.049","129513194709.79","136047297014.321","143627564235.828","152912194516.002","162884300249.526","172679519745.884","183145727938.258","195146607942.291","209028319381.091","222803808194.798","239111738272.244","257958322599.367","266852770837.438","285368828340.483","305629526532.026","323279975125.391",
"Bulgaria","BGR","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","30408546077.8307","31898614054.9126","32643308122.8727","33763073451.8947","34909817206.7166","35846601464.1479","37354883785.4549","39616540393.6918","43952448746.3127","42506465016.4511","38630990310.8691","35368465963.2403","32796333900.6127","32310877694.5768","32898293113.2289","33839848536.4193","35601345586.5668","30576080099.8412","31734644883.1405","29070174722.0331","30403689584.7515","31566236668.9358","33419783866.5759","35170029498.5251","37459748127.9782","40103038915.3619","42831084070.7965","45681230428.8632","48481288291.3547","46858550601.3161","47587369525.7545","48582029158.1575","48945818584.0708","48680164511.0052","49142357612.8886","50811995688.6771","52349885976.855","53787375765.8271","55236895280.236","57465808373.0429","55186624687.9964","59414884842.2963","61747770024.9603","62887874404.3567",
"Bahrein","BHR","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","3730499800.82467","3790454261.8789","4210135489.25869","4796356886.47027","5202714900.5191","4743064033.14651","6188574334.62572","6994181257.50084","7264315323.48614","7516333891.63265","7710276297.92646","7300344242.09875","6748714337.42867","7179037792.71472","7538251433.2995","7179561187.02919","7264494959.06611","8019930467.82179","8581324930.86127","8612561566.15847","8994786805.28257","10004901253.7805","10674228984.2389","12048002966.4451","12017882780.1712","12490184557.3584","13003531906.4557","13405731120.5901","14047866015.0925","14651924107.6967","15428486349.9579","15812801938.8313","16342301623.7742","17371285163.4983","18583967735.4853","19841916115.8615","21125092855.2806","22877199701.2156","24305883287.5663","24923224998.7714","26003472133.736","26519254907.0459","27507921484.9307","28997981526.8632","30259507062.6261","31125851063.8298","32207012659.57","33434649354.8276","34200122146.431","34941226710.0387","33318333440.6465","34181414161.6768","35853398106.1315","36743087753.0166",
"Bahamas","BHS","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","2185539617.90531","2418673258.21224","2671472307.38137","2952619527.71103","3262690851.58261","3602845834.49859","3929693440.14622","4306869891.12202","4669584290.43677","5088990595.14961","4801480462.44599","4879576961.8245","4708921763.38079","5065272658.65858","4216625274.14617","3592432908.73383","3778707199.99318","4124645169.61612","4709500062.08445","5940530212.5393","6326384397.44726","5742686546.02362","6127383246.24955","6347788399.76468","7247342928.19904","7597330171.74394","7733854212.21026","7964672587.21175","8148633240.12898","8696818672.36761","8557995783.70532","8200118797.83931","7886416504.77103","7910691414.96168","8159792440.42319","8517089517.94572","8876811379.71544","8991122802.80373","9415215953.24133","10087848763.9878","10506335029.8288","10782232420.1522","11073887089.6006","10933811645.1092","11030288728.3407","11404886621.6495","11691901110.7421","11860977682.4575","11585370303.4063","11101631501.3115","11272448140.6603","11341567493.8773","11681576709.4504","11347097042.1347","11556707522.6666","11671900000","11559626969.4738","11883240881.123","12195757028.0878","12030228260.9362","9452936752.71722","10908986680.2055","12085195064.0679","12404130127.1916",
"Bosnia y Herzegovina","BIH","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3519825382.25294","3190791225.59104","2985402939.16842","2920280897.21983","3245365558.78904","3763595298.41927","5803437611.28488","7929882641.93997","9247541638.9754","10128052806.5906","10676417585.1095","10935140618.7269","11484898712.3276","11929035686.0139","12683578944.5033","13177880591.4628","13891331517.2397","14704964354.8142","15505477767.974","15039622521.6786","15169815910.7044","15315372000.5534","15189504687.2909","15546436275.2992","15725819000.0295","16404348871.4437","16936219727.6767","17485647794.2627","18154910824.6593","18679105433.9912","18115912632.4361","19454671753.5435","20276983961.3676","20616871525.3599",
"Belarús","BLR","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29452716336.8679","29099285028.6358","26305753290.5802","24306515540.9122","21462652290.3542","19230536338.7281","19768992246.138","22022658441.2039","23872559843.8526","24684226697.4564","26115912675.5037","27349969477.1669","28729848599.9482","30753347145.2327","34274526374.8589","37496332398.5946","41245963659.1501","44793119255.6655","49362017183.5591","49460738872.9267","53317819268.921","56185628815.1061","57133556524.0424","57706875064.5283","58703016906.4629","56454889146.6088","55028933824.6442","56422059344.4014","58199150811.7146","59040830813.2346","58643542627.1016","60073780097.1802","57275396304.6762","59501256894.3374",
"Belice","BLZ","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","142478215.945877","149448645.246673","156760647.646739","164530385.990874","172756707.706557","181274547.943454","189922875.855054","199254020.658759","213933513.593118","224857760.600722","235668232.235179","244999377.038884","270034157.788498","284486099.976562","323062372.94923","334669436.848939","334555579.149183","356290297.791243","384511365.275264","413415167.324782","468964447.722202","474281429.801896","473770579.240891","463616823.077784","472759648.299872","477546405.519047","499224419.050253","552817678.740159","606925877.939677","685882207.495646","750867159.900261","839309583.819672","946205904.36318","1004282944.16996","1004082219.4569","1011427666.33394","1022607040.59815","1065910527.20709","1107406654.93443","1211759703.35171","1360086531.59874","1428003313.52024","1505102242.07968","1650573765.13194","1729482180.34484","1767862663.33788","1847618999.66977","1908535443.78441","1879170833.46424","1870701556.08091","1893897374.56349","1888250122.49832","1957390277.3086","2044252286.31107","2126131097.5749","2194709309.24204","2194467135.91808","2154673433.68323","2177418128.32649","2269658667.06214","1957996150.25944","2307742191.29649","2509307581.46631","2623271102.77791",
"Bermudas","BMU","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","1684353374.03431","1763181111.92075","1841995307.60412","1861704657.40225","2068540044.85568","2167002550.99883","2478262917.43354","2807253304.72231","2866353374.30658","2964853490.1743","3152003710.52447","3260353838.09562","3319453907.67989","3368703965.66677","3398254000.45891","3526304151.11876","3841504522.23484","4068054788.86847","4127154858.45273","4215804962.82913","4550705357.03391","4659055484.60506","4412805194.77668","4501455299.15308","4523125324.58246","4432505217.97143","4728005565.7867","4905305774.5395","5104276008.72168","5126931035.37444","5127916036.59781","4946675890.08297","4943720834.23487","5092455993.93519","5122991040.76808","5348359015.58225","5487441777.63634","5739864145.64664","5963718852.73555","6165450410.7722","6739895068.97791","7226679645.63174","7119884453.30351","7362722827.73814","7533631299.4758","7659759815.30576","8084406664.52899","8354841362.08309","8198943712.90485","7737613934.72433","7543950875.42882","7261600082.73073","6876350478.40565","6857116738.50431","6603330213.03728","6654541000","6610806937.02849","6849550930.14215","6819905984.64909","6840793088.0543","6372686534.51154","6718028461.70344","7150073873.98764","",
"Bolivia","BOL","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","4727739746.57154","4826516220.94735","5095783596.36433","5442175895.64954","5657500838.41073","5935478858.29048","6361087691.7343","6762931564.89177","7339771963.56157","7668160505.07993","8069284227.95154","8477859236.6012","9153331417.37735","9678655892.40561","9963166545.29281","10691575418.0281","11184945381.0081","11740973137.016","11981979454.6341","11997956711.0459","11833371991.0655","11865986702.0009","11398616583.2799","10937870663.0725","10915922108.5205","10732928705.7646","10456675549.5767","10714274143.0459","11026005730.7249","11443905787.9669","11974420933.7407","12605057005.5101","12812599040.0935","13359606833.3496","13983135100.9362","14637304837.9041","15275687754.507","16032477212.7938","16838807367.9087","16910689781.9002","17334777888.1262","17626660726.9117","18064782966.6648","18554580623.7088","19328918118.4657","20183533307.223","21151739180.8768","22117185836.643","23477060537.7351","24265185360.0464","25266542246.0612","26581436461.7176","27943010890.6533","29842021104.1396","31471565408.6312","33000198248.9146","34407300587.1524","35850757840.6068","37364958928.4415","38193230080.2463","34855949803.3644","36986126802.9765","38319728337.5714","39256060138.6718",
"Brasil","BRA","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","188463862179.827","204671754327.293","218180090112.894","219489170653.572","226951802455.793","232398645714.732","247969354977.619","258384067886.679","283705706539.573","310657748660.833","342966154521.559","381868537891.986","427464970662.726","487176363120.186","526900425054.734","554123521039.749","610960688375.518","641107493117.411","672969879603.445","718459683218.465","784557974074.562","751214260176.397","757449338535.857","735256072916.757","774959900854.261","835794253071.324","898395242626.365","930108594691.074","929550529534.26","958924326267.545","917211118074.905","926678475712.658","921636677135.004","967024426444.37","1023623112494.87","1066858840351.51","1090424301744.44","1127442527385.92","1131254386908.34","1136547951157.1","1186419100699.97","1202909097080.86","1239639467559.79","1253781634079.45","1325999012823.98","1368459252346.2","1422677453441.88","1509032134017.69","1585905180276.35","1583909921216.67","1703150236842","1770840632932.71","1804861597918.79","1859094488365.14","1868463501755.79","1802212206904.68","1743173232503.86","1766233131755.03","1797736845059.11","1819683217790.43","1760056587883.53","1843881120012.46","1899505377653.06","1954752120905.5",
"Barbados","BRB","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","1484849466.20364","1599131347.82997","1744024778.93406","1655455857.01467","1738309365.71029","1937082321.18306","2014630918.112","2228909805.33383","2383190959.38774","2562368902.73646","2806034887.90557","2915827244.52839","2952969071.56043","2992559540.43704","2853380347.08325","2799166120.45956","2921215669.68406","3027612355.33116","3175267172.5803","3425891268.86784","3575707714.507","3507778151.02813","3335864101.91622","3352585225.2341","3473290834.18501","3511435896.75392","3690665437.3174","3786289361.2915","3919013277.62714","4060097755.62171","3925806233.97502","3772703448.59572","3557941520.98176","3586158416.58067","3658268260.88901","3731945710.5084","3880345679.95455","4064278036.45118","4215813216.51943","4229921664.31889","4418034301.64499","4313527280.90827","4347492062.6477","4442070916.41444","4504775128.85647","4682959599.21259","4967240798.85136","5070518869.27773","5102638631.81957","4846625170.4453","4739141058.20885","4702536115.60454","4690821610.1291","4629205629.294","4626507362.5256","4738650450","4859612937.20789","4884627946.70547","4848171404.07061","4866589303.37717","4256335239.02148","4205974403.05217","4772975989.97502","4988546956.9901",
"Brunei Darussalam","BRN","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","6708374272.00906","6732220065.02962","8089125568.09779","8972190900.81947","9580131700.30818","11741642090.6705","10920114268.139","8755014240.08978","9101419943.3764","9147060466.80223","9201931536.79992","9064753827.04192","8818603160.53305","8995780345.77689","9094497085.59316","8996805946.61209","9094818998.13245","9380936670.76305","9827336126.30849","9857267526.39997","10167317762.4289","10622682169.3194","10928436715.4289","10767660661.1875","10707522323.3387","11034332730.6191","11348747419.3107","11660161646.7426","12111654412.2184","12463371463.8206","12526226521.0128","12574766551.7013","13127769534.7478","13148062678.7361","12893027782.3634","12665525724.7905","12994698399.9834","13481391223.9528","13604454980.8708","13315220388.3404","12981227716.0016","12930291487.9581","12609889504.146","12777424817.8542","12784099462.2972","13278730315.7531","13429254463.7677","13215626906.1655","13000432684.363","13183357642.3303",
"Bhután","BTN","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","125099418.354269","128448455.495153","129942641.267867","131849016.287567","138650137.855018","134064533.146937","146069543.258194","157610840.470937","168842995.861383","176932208.664937","185794276.189297","213890634.43499","221247988.54312","244326401.500521","255459522.436106","265750793.599614","296025649.124087","382033899.893292","400246880.969623","429687309.736833","474302249.7727","472367686.547749","494100809.914544","503915463.489961","528866856.085922","566279518.000869","597793952.93098","629918434.901154","667172005.299987","720438830.619273","744610045.481374","799177857.821304","882642231.441925","951369703.108945","1000434286.15655","1069815118.87685","1130161306.42794","1312171339.70853","1371605467.28937","1476773212.29395","1652979929.77958","1790303681.08658","1881528473.45781","1912732787.37265","2022100277.66947","2154921010.65558","2335946308.53465","2417881199.81522","2502552301.09516","2646577902.6253","2376140054.48246","2481197935.97902","2610564317.15673","",
"Botswana","BWA","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","203297646.303148","216193392.803572","230606288.135824","244260590.452061","260949209.047051","276120678.790218","293637827.380689","311034576.472894","343901775.910487","395911433.272244","463692530.392513","583423075.832853","737224722.557981","894277062.380892","972953726.993911","1055131834.87023","1167475696.09152","1307713344.73539","1495145303.78365","1676784360.51048","1877778848.25701","2047996824.35473","2297146530.41442","2599146160.66001","2821253171.43001","3022275113.04553","3269283371.13604","3657737271.89978","4369166055.9878","4939753185.1197","5274313873.08681","5667709608.2008","5833040675.49628","5944807979.21822","6160480628.0856","6593587689.50958","6977980665.54234","7558959721.65963","7592496073.43073","8326480944.19697","8491986059.02571","8513264763.90086","9029979997.34259","9447697367.92895","9703335214.03812","10145481816.2871","10994036837.1472","11630872553.1126","12009117014.1882","10310519328.3503","11354171655.915","12130630062.2477","12109898723.1018","13454439438.0193","14220639811.9916","13530748844.505","14505561464.3559","15102373014.4202","15734874525.0984","16211987795.536","14796883501.255","16560766198.0276","17469294498.1394","17946366788.7112",
"República Centroafricana","CAF","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","980371513.739357","1028934744.09243","990722163.67209","983717651.45014","1004182171.74198","1013697588.23369","1020233745.25506","1067946130.32709","1082941302.66553","1159738545.69334","1186793864.44662","1200207036.99646","1200196629.10311","1222867622.78433","1300385612.42636","1305652006.45951","1376581799.61343","1428977736.69122","1446257441.61914","1410605202.96195","1347429290.3509","1326618707.6053","1428977736.69122","1312851666.6817","1437332673.07483","1493779882.6376","1547227016.94335","1470809662.02268","1495962938.26696","1525542171.15668","1492780724.87637","1484532469.39956","1389164942.66891","1393822474.94131","1462119071.07866","1567392310.30149","1504695160.78436","1584443041.5758","1658914120.44075","1718634612.46088","1675850364.88825","1750672710.15363","1813986527.35151","1716076872.67107","1818953694.45096","1835473623.16461","1923045637.77901","2011650635.80801","2052972574.3655","2229266675.80904","2332499967.93604","2430339369.3364","2553162918.71416","1624016454.05115","1625333052.55944","1695825714.19282","1776382808.69192","1856804600.57752","1927167163.54408","1986909345.61394","2004791529.66202","2024497026.49048","2034662228.57957","2052368906.14354",
"Canadá","CAN","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","276385631126.18","285128514810.572","306307395942.707","322533847198.727","344001699230.73","365732975280.794","390455390106.953","402424490928.189","422579012400.918","443991228080.419","456950058847.452","475314173140.693","501549947271.569","535297444607.439","553271533579.336","561821810372.283","594909046440.392","615938050290.886","638949350316.31","662751487775.805","677180907601.953","700307077493.492","678134303092.571","695509823673.731","736534953481.405","771429628504.867","787795360275.092","819874511491.844","856037856755.414","876046284221.599","877824201432.118","859468413002.863","867121689189.495","890167242008.604","930171796213.96","955122057570.817","971253698607.852","1012824977566.98","1052253104690.22","1106349473421.66","1163199674646.76","1185010810019.45","1220552310131.93","1242600185625.17","1281025904373.69","1322152656328.7","1357030300358.29","1384848127059.22","1398632992699.8","1357861634788.53","1399830508747.17","1443745912933.41","1469093201563.91","1503261570659.63","1546457292386.53","1556508816217.14","1572673953080.04","1620386284372.81","1664832887596.13","1696605089927.38","1611126164920.14","1696305710720.04","1761102321572.64","1779875574624.59",
"Europa Central y del Báltico","CEB","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","744573918756.67","663673146868.281","630501542547.839","631758457831.132","655040724299.125","691016277407.464","722436217545.386","739150875928.424","758960864070.719","773433612609.936","804037285349.286","828806841964.224","858766088107.029","893864758338.108","946066080243.159","993549343404.655","1059071549323.59","1127201246122","1171563551948.33","1130482105149.68","1146718858142.18","1187016954038.03","1196818776460.3","1204810130809.86","1243553846125.78","1293623329358.52","1329239273076.61","1397047410066.92","1466150965711.06","1523455796078.68","1471392059270.91","1566052576985.14","1632563975135.6","1640917854713.58",
"Suiza","CHE","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","212618998359.322","229859575994.391","240869714794.541","252622227723.541","265900938176.6","271496969441.221","278179751840.311","286680708542.126","296966886912.323","313694770685.154","333700361441.912","347300127583.614","358415498059.662","369346839611.992","374720496445.842","347428948661.489","342552171792.041","350888699908.85","352324127799.855","361102326996.132","377720174344.816","383768742444.189","378743607542.592","381164080521.666","392631235669.911","407054920540.008","414620576468.826","421194296070.306","434999343626.195","453838270018.913","470515127240.656","466206071277.777","466002185360.324","465415099988.28","471324743945.934","473591186505.167","475823127148.128","486583035615.464","501326351582.974","509661911268.691","529837997852.025","538186453673.233","537792409245.141","537618172697.61","552143052382.242","567325324289.261","590436050103.238","613559744788.948","630788401993.241","616296829272.353","636285784211.754","647822333890.064","655461803595.119","667208623354.645","682887233860.616","694118186379.628","708477337578.722","718132463597.499","738674253452.249","747109782866.389","731108654673.334","770529214794.414","790318933740.326","795978145781.87",
"Islas del Canal","CHI","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","26775250058.2013","28179684721.4971","29314392034.9217","31026393610.9229","31819806920.6936","32122181797.096","35731508026.0974","37023559304.1718","38353450489.4483","39863802957.3972","40592898746.5506","44417840219.4104","43964801437.8959","41753702384.3503","42748337927.239","37228629336.503","38655447829.5796","42692888123.7643","45980711669.0927","49851508074.7297","53832958966.334","57345758918.088","51029522091.788","48469156376.3287","50458177022.7415","52481507638.6784","55303801645.744","58876686345.967","63201243989.833","69472945426.7565","71788871549.5833","77391556631.4767","86033645570.0678","91702216494.85","96315019535.2754","104919125196.922","112056685776.986","120339623821.761","125370887061.407","125027832950.762","131243743560.348","135383217068.298","139719269580.07","146318553367.333","156084225513.219","165194933110.731","175189211413.976","184243394524.547","191225100455.441","189087132634.086","200151851754.47","212609096424.814","225695909225.262","233163076989.911","237342873662.242","242450355827.827","246700604504.172","250050047208.954","260027117795.385","261676645409.828","245600606661.894","273436873982.626","279066228503.412","279676771459.229",
"China","CHN","PIB (US$ a precios constantes de 2015)","NY.GDP.MKTP.KD","158907448897.886","115573387577.199","109124392561.714","120364204991.728","142246417451.67","166357185215.362","184074225438.149","173453142622.912","166341563798.769","194519824699.74","232062150860.4","248445738707.76","257911521353.057","277925455412.186","284345533440.423","309140463949.324","304286958660.115","327321481434.856","364393840371.88","392056159908.43","422770408019.574","444385648943.325","484456409125.222","536633345444.073","618156214897.264","701178782692.466","763934015643.387","852989071904.217","948716580689.193","988622772158.839","1027379269906.44","1122543213961.28","1282219705619.77","1460239618602.01","1650608234052.85","1831415106374.65","2013138309684.44","2199087464269.01","2371626806476.09","2553332587278.43","2770112908903.6","3001022138034.24","3275124420038.43","3603882407613.85","3968365429214.8","4420544471398.72","4982879973774.79","5691986693310.73","6241302053216.75","6827904909100.22","7554112071638.2","8275592638197","8926363432826.3","9619598215288.48","10333926843443.8","11061572618578.7","11819153423353.8","12640253743744.4","13493442283300.8","14296369668065.2","14616413683019.5","15851276922873.1","16325084918823.8","17173989334581.7",
